event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,sportsbet,SportsBet,2026-05-29T23:17:16Z,h2h,Richmond Tigers,12.5,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,sportsbet,SportsBet,2026-05-29T23:17:16Z,h2h,Sydney Swans,1.03,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,sportsbet,SportsBet,2026-05-29T23:17:16Z,spreads,Richmond Tigers,1.89,55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,sportsbet,SportsBet,2026-05-29T23:17:16Z,spreads,Sydney Swans,1.91,-55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,sportsbet,SportsBet,2026-05-29T23:17:16Z,totals,Over,1.9,181.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,sportsbet,SportsBet,2026-05-29T23:17:16Z,totals,Under,1.9,181.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,ladbrokes_au,Ladbrokes,2026-05-29T23:17:13Z,h2h,Richmond Tigers,13.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,ladbrokes_au,Ladbrokes,2026-05-29T23:17:13Z,h2h,Sydney Swans,1.02,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betfair_ex_au,Betfair,2026-05-29T23:17:53Z,h2h,Richmond Tigers,23.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betfair_ex_au,Betfair,2026-05-29T23:17:53Z,h2h,Sydney Swans,1.04,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betfair_ex_au,Betfair,2026-05-29T23:17:53Z,h2h_lay,Richmond Tigers,24.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betfair_ex_au,Betfair,2026-05-29T23:17:53Z,h2h_lay,Sydney Swans,1.05,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,neds,Neds,2026-05-29T23:17:52Z,h2h,Richmond Tigers,13.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,neds,Neds,2026-05-29T23:17:52Z,h2h,Sydney Swans,1.02,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,playup,PlayUp,2026-05-29T23:17:33Z,h2h,Richmond Tigers,11.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,playup,PlayUp,2026-05-29T23:17:33Z,h2h,Sydney Swans,1.04,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,playup,PlayUp,2026-05-29T23:17:33Z,spreads,Richmond Tigers,1.9,55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,playup,PlayUp,2026-05-29T23:17:33Z,spreads,Sydney Swans,1.9,-55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,playup,PlayUp,2026-05-29T23:17:33Z,totals,Over,1.88,181.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,playup,PlayUp,2026-05-29T23:17:33Z,totals,Under,1.88,181.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betr_au,Betr,2026-05-29T23:17:33Z,h2h,Richmond Tigers,10.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betr_au,Betr,2026-05-29T23:17:33Z,h2h,Sydney Swans,1.05,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betr_au,Betr,2026-05-29T23:17:33Z,spreads,Richmond Tigers,1.9,55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,betr_au,Betr,2026-05-29T23:17:33Z,spreads,Sydney Swans,1.9,-55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,tab,TAB,2026-05-29T23:17:55Z,h2h,Richmond Tigers,11.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,tab,TAB,2026-05-29T23:17:55Z,h2h,Sydney Swans,1.04,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,tab,TAB,2026-05-29T23:17:55Z,spreads,Richmond Tigers,1.9,55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,tab,TAB,2026-05-29T23:17:55Z,spreads,Sydney Swans,1.9,-55.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,tab,TAB,2026-05-29T23:17:55Z,totals,Over,1.9,181.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,tab,TAB,2026-05-29T23:17:55Z,totals,Under,1.9,181.5,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,pointsbetau,PointsBet (AU),2026-05-29T23:17:36Z,h2h,Richmond Tigers,12.0,,20260529_231800_daily
70e3a2b6940a31616dc31a8a697e96c1,Sydney Swans,Richmond Tigers,2026-05-30T03:15:44Z,pointsbetau,PointsBet (AU),2026-05-29T23:17:36Z,h2h,Sydney Swans,1.04,,20260529_231800_daily
