event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,unibet,Unibet,2026-05-02T22:50:36Z,h2h,Melbourne Demons,4.9,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,unibet,Unibet,2026-05-02T22:50:36Z,h2h,Sydney Swans,1.16,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,betfair_ex_au,Betfair,2026-05-02T22:50:34Z,h2h,Melbourne Demons,6.6,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,betfair_ex_au,Betfair,2026-05-02T22:50:34Z,h2h,Sydney Swans,1.17,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,betfair_ex_au,Betfair,2026-05-02T22:50:34Z,h2h_lay,Melbourne Demons,7.0,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,betfair_ex_au,Betfair,2026-05-02T22:50:34Z,h2h_lay,Sydney Swans,1.18,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,neds,Neds,2026-05-02T22:49:38Z,h2h,Melbourne Demons,5.0,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,neds,Neds,2026-05-02T22:49:38Z,h2h,Sydney Swans,1.17,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,ladbrokes_au,Ladbrokes,2026-05-02T22:50:14Z,h2h,Melbourne Demons,5.0,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,ladbrokes_au,Ladbrokes,2026-05-02T22:50:14Z,h2h,Sydney Swans,1.17,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tab,TAB,2026-05-02T22:49:40Z,h2h,Melbourne Demons,5.5,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tab,TAB,2026-05-02T22:49:40Z,h2h,Sydney Swans,1.15,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tab,TAB,2026-05-02T22:49:40Z,spreads,Melbourne Demons,1.9,34.5,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tab,TAB,2026-05-02T22:49:40Z,spreads,Sydney Swans,1.9,-34.5,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tab,TAB,2026-05-02T22:49:40Z,totals,Over,1.9,192.5,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tab,TAB,2026-05-02T22:49:40Z,totals,Under,1.9,192.5,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tabtouch,TABtouch,2026-05-02T22:50:32Z,h2h,Melbourne Demons,5.25,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tabtouch,TABtouch,2026-05-02T22:50:32Z,h2h,Sydney Swans,1.16,,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tabtouch,TABtouch,2026-05-02T22:50:32Z,spreads,Melbourne Demons,1.89,34.5,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tabtouch,TABtouch,2026-05-02T22:50:32Z,spreads,Sydney Swans,1.89,-34.5,20260502_225040_daily
c72528ad14d1b6e87a338022ce78cdc7,Sydney Swans,Melbourne Demons,2026-05-03T05:15:36Z,tabtouch,TABtouch,2026-05-02T22:50:32Z,totals,Over,1.89,192.5,20260502_225040_daily
