event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,unibet,Unibet,2026-04-18T22:40:02Z,h2h,North Melbourne Kangaroos,1.25,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,unibet,Unibet,2026-04-18T22:40:02Z,h2h,Richmond Tigers,3.7,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,tabtouch,TABtouch,2026-04-18T22:40:26Z,h2h,North Melbourne Kangaroos,1.25,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,tabtouch,TABtouch,2026-04-18T22:40:26Z,h2h,Richmond Tigers,4.0,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,tabtouch,TABtouch,2026-04-18T22:40:26Z,spreads,North Melbourne Kangaroos,1.89,-26.5,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,tabtouch,TABtouch,2026-04-18T22:40:26Z,spreads,Richmond Tigers,1.89,26.5,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,tabtouch,TABtouch,2026-04-18T22:40:26Z,totals,Over,1.89,181.5,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,tabtouch,TABtouch,2026-04-18T22:40:26Z,totals,Under,1.89,181.5,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betr_au,Betr,2026-04-18T22:40:25Z,h2h,North Melbourne Kangaroos,1.25,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betr_au,Betr,2026-04-18T22:40:25Z,h2h,Richmond Tigers,4.0,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betr_au,Betr,2026-04-18T22:40:25Z,spreads,North Melbourne Kangaroos,1.9,-27.5,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betr_au,Betr,2026-04-18T22:40:25Z,spreads,Richmond Tigers,1.9,27.5,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betfair_ex_au,Betfair,2026-04-18T22:40:40Z,h2h,North Melbourne Kangaroos,1.25,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betfair_ex_au,Betfair,2026-04-18T22:40:40Z,h2h,Richmond Tigers,4.8,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betfair_ex_au,Betfair,2026-04-18T22:40:40Z,h2h_lay,North Melbourne Kangaroos,1.26,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,betfair_ex_au,Betfair,2026-04-18T22:40:40Z,h2h_lay,Richmond Tigers,5.0,,20260418_224056_daily
716fc5cfb82755fe9e18195e07cb7d0f,North Melbourne Kangaroos,Richmond Tigers,2026-04-19T03:10:00Z,playup,PlayUp,2026-04-18T22:40:13Z,h2h,North Melbourne Kangaroos,1.23,,20260418_224056_daily
