event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,unibet,Unibet,2026-05-04T22:56:54Z,h2h,Fremantle Dockers,1.72,,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,unibet,Unibet,2026-05-04T22:56:54Z,h2h,Hawthorn Hawks,2.07,,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,playup,PlayUp,2026-05-04T22:59:21Z,h2h,Fremantle Dockers,1.74,,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,playup,PlayUp,2026-05-04T22:59:21Z,h2h,Hawthorn Hawks,2.05,,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,playup,PlayUp,2026-05-04T22:59:21Z,spreads,Fremantle Dockers,1.88,-3.5,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,playup,PlayUp,2026-05-04T22:59:21Z,spreads,Hawthorn Hawks,1.88,3.5,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,betfair_ex_au,Betfair,2026-05-04T22:58:55Z,h2h,Fremantle Dockers,1.8,,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,betfair_ex_au,Betfair,2026-05-04T22:58:55Z,h2h,Hawthorn Hawks,2.22,,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,betfair_ex_au,Betfair,2026-05-04T22:58:55Z,h2h_lay,Fremantle Dockers,1.81,,20260504_225921_daily
343a9e1d3484a0ce4cce086f852cead7,Fremantle Dockers,Hawthorn Hawks,2026-05-07T10:10:00Z,betfair_ex_au,Betfair,2026-05-04T22:58:55Z,h2h_lay,Hawthorn Hawks,2.26,,20260504_225921_daily
