event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,unibet,Unibet,2026-05-24T23:01:07Z,h2h,Hawthorn Hawks,1.48,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,unibet,Unibet,2026-05-24T23:01:07Z,h2h,St Kilda Saints,2.55,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,betfair_ex_au,Betfair,2026-05-24T23:01:08Z,h2h,Hawthorn Hawks,1.52,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,betfair_ex_au,Betfair,2026-05-24T23:01:08Z,h2h,St Kilda Saints,2.84,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,betfair_ex_au,Betfair,2026-05-24T23:01:08Z,h2h_lay,Hawthorn Hawks,1.54,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,betfair_ex_au,Betfair,2026-05-24T23:01:08Z,h2h_lay,St Kilda Saints,2.94,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,tab,TAB,2026-05-24T23:00:49Z,h2h,Hawthorn Hawks,1.5,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,tab,TAB,2026-05-24T23:00:49Z,h2h,St Kilda Saints,2.6,,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,tab,TAB,2026-05-24T23:00:49Z,spreads,Hawthorn Hawks,1.9,-13.5,20260524_230118_daily
7b91ed053d103df934a17a408c2cf101,St Kilda Saints,Hawthorn Hawks,2026-05-28T09:30:00Z,tab,TAB,2026-05-24T23:00:49Z,spreads,St Kilda Saints,1.9,13.5,20260524_230118_daily
