event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,sportsbet,SportsBet,2026-03-28T08:29:58Z,h2h,Essendon Bombers,2.77,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,sportsbet,SportsBet,2026-03-28T08:29:58Z,h2h,North Melbourne Kangaroos,1.43,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,sportsbet,SportsBet,2026-03-28T08:29:58Z,spreads,Essendon Bombers,1.9,15.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,sportsbet,SportsBet,2026-03-28T08:29:58Z,spreads,North Melbourne Kangaroos,1.9,-15.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,sportsbet,SportsBet,2026-03-28T08:29:58Z,totals,Over,1.9,187.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,sportsbet,SportsBet,2026-03-28T08:29:58Z,totals,Under,1.9,187.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,tab,TAB,2026-03-28T08:29:25Z,h2h,Essendon Bombers,2.9,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,tab,TAB,2026-03-28T08:29:25Z,h2h,North Melbourne Kangaroos,1.42,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,tab,TAB,2026-03-28T08:29:25Z,spreads,Essendon Bombers,1.9,16.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,tab,TAB,2026-03-28T08:29:25Z,spreads,North Melbourne Kangaroos,1.9,-16.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,tab,TAB,2026-03-28T08:29:25Z,totals,Over,1.9,185.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,tab,TAB,2026-03-28T08:29:25Z,totals,Under,1.9,185.5,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,betfair_ex_au,Betfair,2026-03-28T08:29:26Z,h2h,Essendon Bombers,3.2,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,betfair_ex_au,Betfair,2026-03-28T08:29:26Z,h2h,North Melbourne Kangaroos,1.45,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,betfair_ex_au,Betfair,2026-03-28T08:29:26Z,h2h_lay,Essendon Bombers,3.25,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,betfair_ex_au,Betfair,2026-03-28T08:29:26Z,h2h_lay,North Melbourne Kangaroos,1.46,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,pointsbetau,PointsBet (AU),2026-03-28T08:29:47Z,h2h,Essendon Bombers,2.8,,20260328_082959
0fccd15fb6197a73902be76a2e54759d,Essendon Bombers,North Melbourne Kangaroos,2026-03-28T08:35:52Z,pointsbetau,PointsBet (AU),2026-03-28T08:29:47Z,h2h,North Melbourne Kangaroos,1.42,,20260328_082959
