event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,last_update,market,outcome_name,price,point,snapshot_utc
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,unibet,Unibet,2026-03-05T02:31:58Z,h2h,Carlton Blues,3.6,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,unibet,Unibet,2026-03-05T02:31:58Z,h2h,Sydney Swans,1.27,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,pointsbetau,PointsBet (AU),2026-03-05T02:32:00Z,h2h,Carlton Blues,3.5,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,pointsbetau,PointsBet (AU),2026-03-05T02:32:00Z,h2h,Sydney Swans,1.3,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,pointsbetau,PointsBet (AU),2026-03-05T02:32:00Z,spreads,Carlton Blues,1.88,23.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,pointsbetau,PointsBet (AU),2026-03-05T02:32:00Z,spreads,Sydney Swans,1.88,-23.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,pointsbetau,PointsBet (AU),2026-03-05T02:32:00Z,totals,Over,1.88,172.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,pointsbetau,PointsBet (AU),2026-03-05T02:32:00Z,totals,Under,1.88,172.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tab,TAB,2026-03-05T02:29:34Z,h2h,Carlton Blues,3.6,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tab,TAB,2026-03-05T02:29:34Z,h2h,Sydney Swans,1.29,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tab,TAB,2026-03-05T02:29:34Z,spreads,Carlton Blues,1.9,22.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tab,TAB,2026-03-05T02:29:34Z,spreads,Sydney Swans,1.9,-22.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tab,TAB,2026-03-05T02:29:34Z,totals,Over,1.9,172.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tab,TAB,2026-03-05T02:29:34Z,totals,Under,1.9,172.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tabtouch,TABtouch,2026-03-05T02:32:02Z,h2h,Carlton Blues,3.65,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tabtouch,TABtouch,2026-03-05T02:32:02Z,h2h,Sydney Swans,1.28,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tabtouch,TABtouch,2026-03-05T02:32:02Z,spreads,Carlton Blues,1.89,22.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tabtouch,TABtouch,2026-03-05T02:32:02Z,spreads,Sydney Swans,1.89,-22.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tabtouch,TABtouch,2026-03-05T02:32:02Z,totals,Over,1.89,172.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,tabtouch,TABtouch,2026-03-05T02:32:02Z,totals,Under,1.89,172.5,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,neds,Neds,2026-03-05T02:31:11Z,h2h,Carlton Blues,3.45,,20260305_023212
8fee12c4bd7c35137e148aca80ea659a,Sydney Swans,Carlton Blues,2026-03-05T08:30:00Z,neds,Neds,2026-03-05T02:31:11Z,h2h,Sydney Swans,1.3,,20260305_023212
